year,make,model,type,trans,miles,lux,price,makeavg,makemodavg,typecode,transcode
2017,Honda,Civic,sedan,auto,27649,0,18500,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,27953,0,15995,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,28550,0,15200,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,30175,0,17000,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,30400,0,19992,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,30776,0,14999,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,manual,31126,0,20919,17180.096069868996,15911.902040816327,1,1
2017,Honda,Civic,sedan,auto,31212,0,18629,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,31946,0,15295,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,31998,0,15999,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,32314,0,15756,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,33145,0,16985,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,33299,0,15369,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,34521,0,16995,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,34605,0,14697,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,34921,0,16000,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,35614,0,19433,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,35619,0,15999,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,35854,0,16224,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,35868,0,14997,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,35877,0,16688,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,35877,0,17977,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,36328,0,16887,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,manual,36490,0,19993,17180.096069868996,15911.902040816327,1,1
2017,Honda,Civic,sedan,auto,36976,0,18995,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,37455,0,16300,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,39019,0,14995,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,40550,0,16300,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,41406,0,14650,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,43618,0,14950,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,manual,44684,0,19699,17180.096069868996,15911.902040816327,1,1
2017,Honda,Civic,sedan,auto,45137,0,17500,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,50359,0,15590,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,62629,0,12999,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,68298,0,13653,17180.096069868996,15911.902040816327,1,0
2017,Honda,Civic,sedan,auto,71039,0,13000,17180.096069868996,15911.902040816327,1,0
2017,Honda,CR-V,suv,auto,9341,0,26316,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,9679,0,28888,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,25177,0,22947,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,25992,0,20900,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,35050,0,18500,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,48397,0,19991,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,50548,0,21415,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,55615,0,18599,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,70465,0,20507,17180.096069868996,16825.63440860215,5,0
2017,Honda,CR-V,suv,auto,95379,0,16491,17180.096069868996,16825.63440860215,5,0
2017,Honda,Fit,hatch,auto,12285,0,14638,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,14355,0,15164,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,15134,0,13598,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,16274,0,13997,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,18867,0,13581,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,manual,21210,0,14999,17180.096069868996,12242.74,0,1
2017,Honda,Fit,hatch,manual,22921,0,13456,17180.096069868996,12242.74,0,1
2017,Honda,Fit,hatch,auto,27263,0,14500,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,28715,0,12777,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,29227,0,14321,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,manual,34755,0,13098,17180.096069868996,12242.74,0,1
2017,Honda,Fit,hatch,manual,35380,0,13990,17180.096069868996,12242.74,0,1
2017,Honda,Fit,hatch,auto,42061,0,13495,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,44733,0,15995,17180.096069868996,12242.74,0,0
2017,Honda,Fit,hatch,auto,62521,0,11598,17180.096069868996,12242.74,0,0
2017,Honda,HR-V,suv,auto,9684,0,19738,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,12026,0,20256,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,24263,0,15499,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,26125,0,17400,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,34464,0,13199,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,36501,0,18950,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,37086,0,15695,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,37549,0,17592,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,38050,0,15495,17180.096069868996,17251.555555555555,5,0
2017,Honda,HR-V,suv,auto,49993,0,15598,17180.096069868996,17251.555555555555,5,0
2017,Honda,Odyssey,minivan,auto,10624,0,27687,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,15330,0,26716,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,16034,0,21379,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,17849,0,25499,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,18603,0,24990,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,19447,0,24988,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,20555,0,24880,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,20834,0,26925,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,21350,0,27500,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,21645,0,23995,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,23519,0,26900,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,23835,0,26365,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,24542,0,28433,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,26083,0,27899,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,26682,0,24835,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,26958,0,27599,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,27132,0,27489,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,27278,0,27750,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,27995,0,22900,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,28400,0,25991,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,29402,0,27995,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,30265,0,28571,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,30670,0,27605,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,31292,0,24986,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,31371,0,26498,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33087,0,26651,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33221,0,26899,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33412,0,25626,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33469,0,26910,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33574,0,23777,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33659,0,26803,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,33788,0,24500,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,35247,0,22595,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,35418,0,24589,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,35491,0,22500,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,36112,0,26334,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,39198,0,27200,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,39760,0,27198,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,39789,0,27140,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,40297,0,19495,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,40600,0,23796,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,41612,0,26570,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,46059,0,22957,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,47471,0,21490,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,48515,0,25820,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,49798,0,20983,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,50811,0,24490,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,55068,0,22250,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,57398,0,18950,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,57904,0,25140,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,59336,0,21690,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,62959,0,23416,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,65325,0,25079,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,67129,0,18942,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,70935,0,19271,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,71674,0,19983,17180.096069868996,19221.178694158076,3,0
2017,Honda,Odyssey,minivan,auto,88542,0,17994,17180.096069868996,19221.178694158076,3,0
2017,Honda,Pilot,suv,auto,12836,0,30994,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,22538,0,24990,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,28271,0,23075,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,32184,0,25900,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,32380,0,30000,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,36413,0,30488,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,43699,0,29500,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,44578,0,30995,17180.096069868996,23385.08108108108,5,0
2017,Honda,Pilot,suv,auto,53608,0,24300,17180.096069868996,23385.08108108108,5,0
2017,Honda,Ridgeline,pickup,auto,32817,0,28695,17180.096069868996,21409.7,6,0
2017,Honda,Ridgeline,pickup,auto,33213,0,30998,17180.096069868996,21409.7,6,0
2017,Honda,Ridgeline,pickup,auto,37700,0,24988,17180.096069868996,21409.7,6,0
2017,Honda,Ridgeline,pickup,auto,39321,0,27500,17180.096069868996,21409.7,6,0
2017,Hyundai,Accent,hatch,auto,9415,0,12991,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,hatch,auto,42418,0,11091,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,hatch,auto,42952,0,8995,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,hatch,auto,43105,0,9999,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,hatch,auto,44818,0,9763,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,hatch,auto,56311,0,9499,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,hatch,auto,67028,0,7798,13460.53043478261,9573.6,0,0
2017,Hyundai,Accent,sedan,auto,42047,0,10095,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,42585,0,8995,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,45257,0,9397,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,46077,0,10950,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,48273,0,9999,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,48449,0,9800,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,51146,0,8542,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,52428,0,9955,13460.53043478261,9573.6,1,0
2017,Hyundai,Accent,sedan,auto,71618,0,6000,13460.53043478261,9573.6,1,0
2017,Hyundai,Elantra,hatch,auto,30022,0,12698,13460.53043478261,12300.466666666667,0,0
2017,Hyundai,Elantra,hatch,auto,52072,0,8489,13460.53043478261,12300.466666666667,0,0
2017,Hyundai,Elantra,hatch,auto,58105,0,11207,13460.53043478261,12300.466666666667,0,0
2017,Hyundai,Elantra,hatch,auto,58268,0,11677,13460.53043478261,12300.466666666667,0,0
2017,Hyundai,Elantra,sedan,auto,4779,0,13999,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,7258,0,14737,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,8859,0,12499,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,12850,0,14337,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,15273,0,14499,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,18379,0,12792,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,manual,18509,0,11489,13460.53043478261,12300.466666666667,1,1
2017,Hyundai,Elantra,sedan,auto,19346,0,11395,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,22792,0,10999,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,25534,0,11795,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,25730,0,14177,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,27544,0,14000,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,27973,0,11699,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,manual,28206,0,15766,13460.53043478261,12300.466666666667,1,1
2017,Hyundai,Elantra,sedan,auto,30592,0,11996,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,30810,0,14699,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,31088,0,13995,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,32598,0,11995,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,42940,0,9500,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,45010,0,12881,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,46269,0,13495,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,49000,0,9990,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,54116,0,8900,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,54204,0,9399,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,58866,0,13900,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,66243,0,10195,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,68664,0,13000,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,69684,0,13495,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,70993,0,10991,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,71000,0,10695,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Elantra,sedan,auto,99851,0,9988,13460.53043478261,12300.466666666667,1,0
2017,Hyundai,Ioniq,hatch,auto,21505,0,16900,13460.53043478261,20341.25,0,0
2017,Hyundai,Ioniq,hatch,auto,40022,0,16478,13460.53043478261,20341.25,0,0
2017,Hyundai,Santa,suv,auto,22251,0,18721,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,30912,0,24739,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,32561,0,14699,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,43080,0,15990,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,46415,0,24000,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,46955,0,11821,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,48439,0,15890,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,49126,0,13991,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,57309,0,11499,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,59635,0,16500,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Santa,suv,auto,72144,0,15995,13460.53043478261,16781.777777777777,5,0
2017,Hyundai,Sonata,sedan,auto,8535,0,15250,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,26894,0,15695,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,27989,0,14900,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,28922,0,16301,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,29836,0,15041,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,30597,0,12599,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,31322,0,15575,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,31859,0,14341,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,32115,0,14499,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,32657,0,12199,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,32838,0,11699,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,36612,0,14500,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,37245,0,12199,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,37860,0,12977,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,38184,0,14995,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,38828,0,15747,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,43281,0,13499,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,64367,0,11591,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Sonata,sedan,auto,111404,0,8995,13460.53043478261,12746.37037037037,1,0
2017,Hyundai,Tucson,suv,auto,15909,0,17823,13460.53043478261,14974.3125,5,0
2017,Hyundai,Tucson,suv,auto,23519,0,15995,13460.53043478261,14974.3125,5,0
2017,Hyundai,Tucson,suv,auto,23664,0,15299,13460.53043478261,14974.3125,5,0
2017,Hyundai,Tucson,suv,auto,27286,0,18995,13460.53043478261,14974.3125,5,0
2017,Hyundai,Tucson,suv,auto,34460,0,15495,13460.53043478261,14974.3125,5,0
2017,Hyundai,Tucson,suv,auto,36505,0,19995,13460.53043478261,14974.3125,5,0
2017,Hyundai,Veloster,coupe,auto,23867,0,13718,13460.53043478261,11859.166666666666,7,0
2017,Hyundai,Veloster,coupe,auto,24295,0,13900,13460.53043478261,11859.166666666666,7,0
2017,Hyundai,Veloster,coupe,auto,52813,0,10988,13460.53043478261,11859.166666666666,7,0
2017,Hyundai,Veloster,hatch,auto,44079,0,14999,13460.53043478261,11859.166666666666,0,0
2017,INFINITI,Q50,sedan,auto,16394,1,20188,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,24185,1,24999,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,30573,1,20940,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,32115,1,19099,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,35239,1,22878,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,37267,1,19498,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,38675,1,18760,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,39886,1,22198,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,44788,1,18981,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,51273,1,18551,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q50,sedan,auto,53093,1,20499,23481.274611398963,21608.510638297874,1,0
2017,INFINITI,Q60,coupe,auto,16121,1,31788,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,23498,1,28994,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,31490,1,24998,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,37064,1,35795,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,37613,1,25388,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,47722,1,28985,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,49717,1,32498,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,53168,1,21995,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,Q60,coupe,auto,62502,1,29750,23481.274611398963,29256.384615384617,7,0
2017,INFINITI,QX30,suv,auto,10429,1,20799,23481.274611398963,22229.35714285714,5,0
2017,INFINITI,QX30,suv,auto,15904,1,22978,23481.274611398963,22229.35714285714,5,0
2017,INFINITI,QX30,suv,auto,16305,1,23998,23481.274611398963,22229.35714285714,5,0
2017,INFINITI,QX30,suv,auto,38966,1,17399,23481.274611398963,22229.35714285714,5,0
2017,INFINITI,QX30,suv,auto,43451,1,18570,23481.274611398963,22229.35714285714,5,0
2017,INFINITI,QX30,suv,auto,46214,1,18995,23481.274611398963,22229.35714285714,5,0
2017,INFINITI,QX50,suv,auto,20246,1,18990,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,23342,1,22999,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,27340,1,21981,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,29701,1,26387,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,30272,1,22488,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,32081,1,18999,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,33223,1,24788,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,41670,1,18400,23481.274611398963,23359.0,5,0
2017,INFINITI,QX50,suv,auto,46027,1,19295,23481.274611398963,23359.0,5,0
2017,INFINITI,QX60,suv,auto,32640,1,26578,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX60,suv,auto,35410,1,27488,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX60,suv,auto,40059,1,25899,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX60,suv,auto,40736,1,21998,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX60,suv,auto,45458,1,22995,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX60,suv,auto,51875,1,21888,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX60,suv,auto,66730,1,24999,23481.274611398963,25191.0625,5,0
2017,INFINITI,QX70,suv,auto,24270,1,35888,23481.274611398963,26970.666666666668,5,0
2017,INFINITI,QX70,suv,auto,40600,1,22600,23481.274611398963,26970.666666666668,5,0
2017,INFINITI,QX70,suv,auto,49200,1,22424,23481.274611398963,26970.666666666668,5,0
2017,INFINITI,QX80,suv,auto,31500,1,39900,23481.274611398963,35887.0,5,0
2017,INFINITI,QX80,suv,auto,74260,1,32990,23481.274611398963,35887.0,5,0
2017,Jaguar,F-PACE,suv,auto,18678,1,45982,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,24808,1,39992,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,24894,1,36902,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,31545,1,37695,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,32438,1,33995,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,34801,1,37699,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,37018,1,37500,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,48656,1,37855,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-PACE,suv,auto,49281,1,34849,37553.96385542169,41943.846153846156,5,0
2017,Jaguar,F-TYPE,conv,auto,14744,1,48995,37553.96385542169,48198.708333333336,8,0
2017,Jaguar,F-TYPE,conv,auto,15054,1,39902,37553.96385542169,48198.708333333336,8,0
2017,Jaguar,F-TYPE,conv,auto,19386,1,69600,37553.96385542169,48198.708333333336,8,0
2017,Jaguar,F-TYPE,conv,auto,19644,1,58900,37553.96385542169,48198.708333333336,8,0
2017,Jaguar,F-TYPE,conv,auto,20542,1,56690,37553.96385542169,48198.708333333336,8,0
2017,Jaguar,F-TYPE,conv,auto,22505,1,72995,37553.96385542169,48198.708333333336,8,0
